instance,subset,path,dimension,bks,bks_routes,cost,gap_pct,routes,route_gap,iterations,time,time_limit,seed,feasible,benchmark_feasible,mode,status,error,wall_time
XML100_2212_15,XML,cvrplib/XML/XML100_2212_15.vrp,101,,,13410.0,,15,,0,0.004253762000189454,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07411495699943771
XML100_2212_16,XML,cvrplib/XML/XML100_2212_16.vrp,101,,,21366.0,,20,,0,0.00549611000042205,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07689113299966266
XML100_2212_17,XML,cvrplib/XML/XML100_2212_17.vrp,101,,,20424.0,,20,,0,0.006447849000323913,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07208847600031731
XML100_2212_18,XML,cvrplib/XML/XML100_2212_18.vrp,101,,,18080.0,,20,,0,0.004290989999390149,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07676434700078971
XML100_2212_19,XML,cvrplib/XML/XML100_2212_19.vrp,101,,,13025.0,,15,,0,0.006583491000128561,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07858391499939898
XML100_2212_20,XML,cvrplib/XML/XML100_2212_20.vrp,101,,,13977.0,,15,,0,0.005720792999454716,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07634697000048618
XML100_2212_21,XML,cvrplib/XML/XML100_2212_21.vrp,101,,,18686.0,,21,,0,0.005190404999666498,0.0,0,True,True,clarke_wright_construction_only,ok,,0.0748092590001761
XML100_2212_22,XML,cvrplib/XML/XML100_2212_22.vrp,101,,,19961.0,,20,,0,0.006030972000189649,0.0,0,True,True,clarke_wright_construction_only,ok,,0.08218258699980652
XML100_2212_23,XML,cvrplib/XML/XML100_2212_23.vrp,101,,,13538.0,,17,,0,0.004755455999656988,0.0,0,True,True,clarke_wright_construction_only,ok,,0.0789964420000615
XML100_2212_24,XML,cvrplib/XML/XML100_2212_24.vrp,101,,,15282.0,,17,,0,0.005624362999697041,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07903460200031986
XML100_2212_25,XML,cvrplib/XML/XML100_2212_25.vrp,101,,,14806.0,,15,,0,0.004559048999908555,0.0,0,True,True,clarke_wright_construction_only,ok,,0.0764325000000099
XML100_2212_27,XML,cvrplib/XML/XML100_2212_27.vrp,101,,,17857.0,,17,,0,0.006186096000419639,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07911993299967435
XML100_2212_26,XML,cvrplib/XML/XML100_2212_26.vrp,101,,,19505.0,,17,,0,0.0045983170002728,0.0,0,True,True,clarke_wright_construction_only,ok,,0.08395634799944673
XML100_2213_01,XML,cvrplib/XML/XML100_2213_01.vrp,101,,,12805.0,,12,,0,0.005111764999128354,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07482612999956473
XML100_2213_02,XML,cvrplib/XML/XML100_2213_02.vrp,101,,,11423.0,,10,,0,0.007880162999754248,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07917799999995623
XML100_2213_03,XML,cvrplib/XML/XML100_2213_03.vrp,101,,,9665.0,,10,,0,0.004557821000162221,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07489032400008
XML100_2213_04,XML,cvrplib/XML/XML100_2213_04.vrp,101,,,8984.0,,10,,0,0.005761140999311465,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07686760799970216
XML100_2213_05,XML,cvrplib/XML/XML100_2213_05.vrp,101,,,9558.0,,12,,0,0.005818139999973937,0.0,0,True,True,clarke_wright_construction_only,ok,,0.0780591889997595
XML100_2213_06,XML,cvrplib/XML/XML100_2213_06.vrp,101,,,13698.0,,12,,0,0.005903213999772561,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07785081899965007
XML100_2213_07,XML,cvrplib/XML/XML100_2213_07.vrp,101,,,10234.0,,12,,0,0.005636115999550384,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07556164500056184
XML100_2213_08,XML,cvrplib/XML/XML100_2213_08.vrp,101,,,11604.0,,10,,0,0.0050507910000305856,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07177952900019591
XML100_2213_09,XML,cvrplib/XML/XML100_2213_09.vrp,101,,,12727.0,,11,,0,0.004636878999917826,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07225559299968154
XML100_2213_10,XML,cvrplib/XML/XML100_2213_10.vrp,101,,,11208.0,,10,,0,0.004968155999449664,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07706503700046596
XML100_2213_11,XML,cvrplib/XML/XML100_2213_11.vrp,101,,,9796.0,,10,,0,0.004623963000085496,0.0,0,True,True,clarke_wright_construction_only,ok,,0.0730136219999622
XML100_2213_12,XML,cvrplib/XML/XML100_2213_12.vrp,101,,,11161.0,,11,,0,0.004757104999953299,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07684889400024986
XML100_2213_13,XML,cvrplib/XML/XML100_2213_13.vrp,101,,,12757.0,,10,,0,0.0060747609995814855,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07492461599940725
XML100_2213_14,XML,cvrplib/XML/XML100_2213_14.vrp,101,,,10973.0,,10,,0,0.004267686999810394,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07390936400042847
XML100_2213_15,XML,cvrplib/XML/XML100_2213_15.vrp,101,,,14601.0,,13,,0,0.004600065999511571,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07403889899978822
XML100_2213_16,XML,cvrplib/XML/XML100_2213_16.vrp,101,,,12490.0,,13,,0,0.005483799000103318,0.0,0,True,True,clarke_wright_construction_only,ok,,0.0765340540001489
XML100_2213_17,XML,cvrplib/XML/XML100_2213_17.vrp,101,,,8528.0,,10,,0,0.005870744000276318,0.0,0,True,True,clarke_wright_construction_only,ok,,0.0765516920000664
XML100_2213_18,XML,cvrplib/XML/XML100_2213_18.vrp,101,,,10925.0,,10,,0,0.005033763000028557,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07438982800067606
XML100_2213_19,XML,cvrplib/XML/XML100_2213_19.vrp,101,,,12148.0,,12,,0,0.004878215000644559,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07168443000045954
XML100_2213_20,XML,cvrplib/XML/XML100_2213_20.vrp,101,,,11996.0,,12,,0,0.004386579999845708,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07573406000028626
XML100_2213_21,XML,cvrplib/XML/XML100_2213_21.vrp,101,,,10554.0,,13,,0,0.006225469000128214,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07899168699987058
XML100_2213_22,XML,cvrplib/XML/XML100_2213_22.vrp,101,,,13275.0,,13,,0,0.005166471999473288,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07919017099993653
XML100_2213_23,XML,cvrplib/XML/XML100_2213_23.vrp,101,,,9570.0,,12,,0,0.00546948400005931,0.0,0,True,True,clarke_wright_construction_only,ok,,0.0736641490002512
XML100_2213_24,XML,cvrplib/XML/XML100_2213_24.vrp,101,,,11054.0,,10,,0,0.00473632400007773,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07592566899984377
XML100_2213_25,XML,cvrplib/XML/XML100_2213_25.vrp,101,,,10987.0,,12,,0,0.006069661000765336,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07831392499974754
XML100_2213_26,XML,cvrplib/XML/XML100_2213_26.vrp,101,,,11967.0,,10,,0,0.004833539000173914,0.0,0,True,True,clarke_wright_construction_only,ok,,0.06995310999991489
XML100_2213_27,XML,cvrplib/XML/XML100_2213_27.vrp,101,,,11585.0,,10,,0,0.0043299080007273005,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07652295700063405
XML100_2214_01,XML,cvrplib/XML/XML100_2214_01.vrp,101,,,11291.0,,9,,0,0.004245486999934656,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07756538899957377
XML100_2214_02,XML,cvrplib/XML/XML100_2214_02.vrp,101,,,10425.0,,8,,0,0.004714948999207991,0.0,0,True,True,clarke_wright_construction_only,ok,,0.08080915200025629
XML100_2214_03,XML,cvrplib/XML/XML100_2214_03.vrp,101,,,8800.0,,8,,0,0.0060169839998707175,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07871092799996404
XML100_2214_04,XML,cvrplib/XML/XML100_2214_04.vrp,101,,,10211.0,,8,,0,0.007045115000437363,0.0,0,True,True,clarke_wright_construction_only,ok,,0.08083820899992133
XML100_2214_05,XML,cvrplib/XML/XML100_2214_05.vrp,101,,,10031.0,,8,,0,0.006544434000716137,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07349383099972329
XML100_2214_06,XML,cvrplib/XML/XML100_2214_06.vrp,101,,,10228.0,,8,,0,0.004255526000633836,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07694021900078951
XML100_2214_07,XML,cvrplib/XML/XML100_2214_07.vrp,101,,,9402.0,,9,,0,0.005067337000582484,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07771989799948642
XML100_2214_08,XML,cvrplib/XML/XML100_2214_08.vrp,101,,,10143.0,,7,,0,0.0063034439999682945,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07978579199971136
XML100_2214_09,XML,cvrplib/XML/XML100_2214_09.vrp,101,,,11575.0,,8,,0,0.0049513000003571506,0.0,0,True,True,clarke_wright_construction_only,ok,,0.08570027099995059
XML100_2214_10,XML,cvrplib/XML/XML100_2214_10.vrp,101,,,10464.0,,8,,0,0.005980601999908686,0.0,0,True,True,clarke_wright_construction_only,ok,,0.08704318099989905
XML100_2214_11,XML,cvrplib/XML/XML100_2214_11.vrp,101,,,7406.0,,8,,0,0.0052791899997828295,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07984591900003579
XML100_2214_12,XML,cvrplib/XML/XML100_2214_12.vrp,101,,,8867.0,,8,,0,0.0046218919997045305,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07389454799977102
XML100_2214_13,XML,cvrplib/XML/XML100_2214_13.vrp,101,,,8640.0,,9,,0,0.0051333289993635844,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07945181300055992
XML100_2214_14,XML,cvrplib/XML/XML100_2214_14.vrp,101,,,8762.0,,8,,0,0.005526212000404485,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07251993699992454
XML100_2214_15,XML,cvrplib/XML/XML100_2214_15.vrp,101,,,10062.0,,8,,0,0.006037266999555868,0.0,0,True,True,clarke_wright_construction_only,ok,,0.08379223799965985
XML100_2214_16,XML,cvrplib/XML/XML100_2214_16.vrp,101,,,10613.0,,9,,0,0.004471309000109613,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07321136600057798
XML100_2214_17,XML,cvrplib/XML/XML100_2214_17.vrp,101,,,9404.0,,9,,0,0.005108910999297223,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07125736099987989
XML100_2214_18,XML,cvrplib/XML/XML100_2214_18.vrp,101,,,8146.0,,8,,0,0.004300539000723802,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07575978600016242
XML100_2214_19,XML,cvrplib/XML/XML100_2214_19.vrp,101,,,10231.0,,8,,0,0.005344815000171366,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07957487299972854
XML100_2214_20,XML,cvrplib/XML/XML100_2214_20.vrp,101,,,10738.0,,8,,0,0.005592954999883659,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07997678199990332
XML100_2214_21,XML,cvrplib/XML/XML100_2214_21.vrp,101,,,12272.0,,9,,0,0.0066870190003101015,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07749379799952294
XML100_2214_23,XML,cvrplib/XML/XML100_2214_23.vrp,101,,,11003.0,,7,,0,0.004314574000090943,0.0,0,True,True,clarke_wright_construction_only,ok,,0.08007706199987297
XML100_2214_22,XML,cvrplib/XML/XML100_2214_22.vrp,101,,,8821.0,,8,,0,0.004214902999592596,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07962869800030603
XML100_2214_25,XML,cvrplib/XML/XML100_2214_25.vrp,101,,,9960.0,,8,,0,0.005479084999933548,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07539006600018183
XML100_2214_24,XML,cvrplib/XML/XML100_2214_24.vrp,101,,,9026.0,,7,,0,0.005729882000196085,0.0,0,True,True,clarke_wright_construction_only,ok,,0.08206733199949667
XML100_2214_26,XML,cvrplib/XML/XML100_2214_26.vrp,101,,,9539.0,,9,,0,0.005832308999742963,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07723491199976706
XML100_2214_27,XML,cvrplib/XML/XML100_2214_27.vrp,101,,,9138.0,,8,,0,0.006027275000633381,0.0,0,True,True,clarke_wright_construction_only,ok,,0.0785643479994178
XML100_2215_01,XML,cvrplib/XML/XML100_2215_01.vrp,101,,,7532.0,,5,,0,0.007041492999633192,0.0,0,True,True,clarke_wright_construction_only,ok,,0.0817820459997165
XML100_2215_02,XML,cvrplib/XML/XML100_2215_02.vrp,101,,,8329.0,,5,,0,0.005166698000721226,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07592391700018197
XML100_2215_03,XML,cvrplib/XML/XML100_2215_03.vrp,101,,,7279.0,,6,,0,0.004214859999592591,0.0,0,True,True,clarke_wright_construction_only,ok,,0.0730881989993577
XML100_2215_04,XML,cvrplib/XML/XML100_2215_04.vrp,101,,,8021.0,,5,,0,0.004585405999932846,0.0,0,True,True,clarke_wright_construction_only,ok,,0.08022271599929809
XML100_2215_05,XML,cvrplib/XML/XML100_2215_05.vrp,101,,,9579.0,,6,,0,0.006216571000550175,0.0,0,True,True,clarke_wright_construction_only,ok,,0.0758421559994531
XML100_2215_06,XML,cvrplib/XML/XML100_2215_06.vrp,101,,,6301.0,,5,,0,0.004276366000340204,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07892661500045506
XML100_2215_07,XML,cvrplib/XML/XML100_2215_07.vrp,101,,,8719.0,,5,,0,0.004357618000540242,0.0,0,True,True,clarke_wright_construction_only,ok,,0.08137610499943548
XML100_2215_08,XML,cvrplib/XML/XML100_2215_08.vrp,101,,,8505.0,,6,,0,0.004691224999987753,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07827783299944713
XML100_2215_09,XML,cvrplib/XML/XML100_2215_09.vrp,101,,,7849.0,,6,,0,0.004586701999869547,0.0,0,True,True,clarke_wright_construction_only,ok,,0.0743233519997375
XML100_2215_10,XML,cvrplib/XML/XML100_2215_10.vrp,101,,,7913.0,,6,,0,0.004157150000537513,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07781751800030179
XML100_2215_11,XML,cvrplib/XML/XML100_2215_11.vrp,101,,,8172.0,,6,,0,0.006016580000505201,0.0,0,True,True,clarke_wright_construction_only,ok,,0.08093922799980646
XML100_2215_12,XML,cvrplib/XML/XML100_2215_12.vrp,101,,,8308.0,,6,,0,0.004340353000770847,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07818331599992234
XML100_2215_13,XML,cvrplib/XML/XML100_2215_13.vrp,101,,,8118.0,,6,,0,0.0062377569993259385,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07888165799977287
XML100_2215_14,XML,cvrplib/XML/XML100_2215_14.vrp,101,,,8397.0,,6,,0,0.006919107000612712,0.0,0,True,True,clarke_wright_construction_only,ok,,0.08454266599983384
XML100_2215_15,XML,cvrplib/XML/XML100_2215_15.vrp,101,,,7766.0,,6,,0,0.004453194999769039,0.0,0,True,True,clarke_wright_construction_only,ok,,0.08249070000056236
XML100_2215_16,XML,cvrplib/XML/XML100_2215_16.vrp,101,,,8655.0,,6,,0,0.004177230000095733,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07823056699999142
XML100_2215_18,XML,cvrplib/XML/XML100_2215_18.vrp,101,,,8762.0,,6,,0,0.005774128999291861,0.0,0,True,True,clarke_wright_construction_only,ok,,0.0753869370000757
XML100_2215_17,XML,cvrplib/XML/XML100_2215_17.vrp,101,,,9202.0,,6,,0,0.006352054000672069,0.0,0,True,True,clarke_wright_construction_only,ok,,0.09044877699943754
XML100_2215_19,XML,cvrplib/XML/XML100_2215_19.vrp,101,,,6432.0,,6,,0,0.006715404000715353,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07530679599949508
XML100_2215_20,XML,cvrplib/XML/XML100_2215_20.vrp,101,,,6979.0,,6,,0,0.004567828000290319,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07712566700047319
XML100_2215_21,XML,cvrplib/XML/XML100_2215_21.vrp,101,,,7080.0,,5,,0,0.006035692999830644,0.0,0,True,True,clarke_wright_construction_only,ok,,0.06784677899941016
XML100_2215_22,XML,cvrplib/XML/XML100_2215_22.vrp,101,,,8456.0,,7,,0,0.004249547000654275,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07712112200078991
XML100_2215_23,XML,cvrplib/XML/XML100_2215_23.vrp,101,,,7953.0,,5,,0,0.004293785999834654,0.0,0,True,True,clarke_wright_construction_only,ok,,0.0713809159997254
XML100_2215_24,XML,cvrplib/XML/XML100_2215_24.vrp,101,,,7553.0,,5,,0,0.005869258000529953,0.0,0,True,True,clarke_wright_construction_only,ok,,0.06893619099992065
XML100_2215_25,XML,cvrplib/XML/XML100_2215_25.vrp,101,,,8447.0,,6,,0,0.004213703000459645,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07824636599980295
XML100_2215_26,XML,cvrplib/XML/XML100_2215_26.vrp,101,,,8055.0,,7,,0,0.00526173199978075,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07968221300052392
XML100_2216_01,XML,cvrplib/XML/XML100_2216_01.vrp,101,,,7186.0,,4,,0,0.004129001999899629,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07203668300007848
XML100_2216_02,XML,cvrplib/XML/XML100_2216_02.vrp,101,,,6928.0,,4,,0,0.005205843999647186,0.0,0,True,True,clarke_wright_construction_only,ok,,0.0633791990003374
XML100_2216_04,XML,cvrplib/XML/XML100_2216_04.vrp,101,,,6235.0,,3,,0,0.004390998000417312,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07122031400012929
XML100_2216_03,XML,cvrplib/XML/XML100_2216_03.vrp,101,,,5948.0,,3,,0,0.005874010999832535,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07627131800018105
XML100_2216_05,XML,cvrplib/XML/XML100_2216_05.vrp,101,,,6604.0,,3,,0,0.006222529000297072,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07534352099992248
XML100_2216_06,XML,cvrplib/XML/XML100_2216_06.vrp,101,,,7976.0,,5,,0,0.0044744810002157465,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07985273100075574
XML100_2216_07,XML,cvrplib/XML/XML100_2216_07.vrp,101,,,7494.0,,4,,0,0.0043990760004817275,0.0,0,True,True,clarke_wright_construction_only,ok,,0.074238336000235
XML100_2216_08,XML,cvrplib/XML/XML100_2216_08.vrp,101,,,5703.0,,3,,0,0.004483368000364862,0.0,0,True,True,clarke_wright_construction_only,ok,,0.08084506399973179
XML100_2216_09,XML,cvrplib/XML/XML100_2216_09.vrp,101,,,6123.0,,3,,0,0.0074018430004798574,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07751093299975764
XML100_2216_10,XML,cvrplib/XML/XML100_2216_10.vrp,101,,,6455.0,,3,,0,0.005769821999820124,0.0,0,True,True,clarke_wright_construction_only,ok,,0.08165509799982829
XML100_2216_11,XML,cvrplib/XML/XML100_2216_11.vrp,101,,,5303.0,,3,,0,0.004355101000328432,0.0,0,True,True,clarke_wright_construction_only,ok,,0.08134954599972843
XML100_2216_12,XML,cvrplib/XML/XML100_2216_12.vrp,101,,,5074.0,,3,,0,0.004296830999919621,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07705721399997856
XML100_2216_13,XML,cvrplib/XML/XML100_2216_13.vrp,101,,,7969.0,,4,,0,0.004266435999852547,0.0,0,True,True,clarke_wright_construction_only,ok,,0.08666982400063716
XML100_2216_14,XML,cvrplib/XML/XML100_2216_14.vrp,101,,,7934.0,,5,,0,0.006716417000461661,0.0,0,True,True,clarke_wright_construction_only,ok,,0.08596725600000354
XML100_2216_15,XML,cvrplib/XML/XML100_2216_15.vrp,101,,,6127.0,,4,,0,0.00634603300022718,0.0,0,True,True,clarke_wright_construction_only,ok,,0.08419830599996203
XML100_2216_16,XML,cvrplib/XML/XML100_2216_16.vrp,101,,,6278.0,,4,,0,0.0051789669996651355,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07554534500013688
XML100_2216_17,XML,cvrplib/XML/XML100_2216_17.vrp,101,,,6492.0,,3,,0,0.006033775999640056,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07787089500016009
XML100_2216_18,XML,cvrplib/XML/XML100_2216_18.vrp,101,,,7227.0,,3,,0,0.004131615000005695,0.0,0,True,True,clarke_wright_construction_only,ok,,0.08166821000031632
XML100_2216_20,XML,cvrplib/XML/XML100_2216_20.vrp,101,,,4754.0,,3,,0,0.005595771000116656,0.0,0,True,True,clarke_wright_construction_only,ok,,0.08252699700005905
XML100_2216_19,XML,cvrplib/XML/XML100_2216_19.vrp,101,,,7002.0,,4,,0,0.005766244000369625,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07502897299946198
XML100_2216_21,XML,cvrplib/XML/XML100_2216_21.vrp,101,,,6476.0,,3,,0,0.005752697000389162,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07894677099920955
XML100_2216_22,XML,cvrplib/XML/XML100_2216_22.vrp,101,,,6184.0,,4,,0,0.004443238000021665,0.0,0,True,True,clarke_wright_construction_only,ok,,0.0792108890000236
XML100_2216_23,XML,cvrplib/XML/XML100_2216_23.vrp,101,,,7506.0,,3,,0,0.005086155999379116,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07712699700005032
XML100_2216_24,XML,cvrplib/XML/XML100_2216_24.vrp,101,,,5432.0,,3,,0,0.0059892510007557576,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07979244900070626
XML100_2216_26,XML,cvrplib/XML/XML100_2216_26.vrp,101,,,6226.0,,3,,0,0.004248484999152424,0.0,0,True,True,clarke_wright_construction_only,ok,,0.08069847499973548
XML100_2216_25,XML,cvrplib/XML/XML100_2216_25.vrp,101,,,6850.0,,3,,0,0.006321765000393498,0.0,0,True,True,clarke_wright_construction_only,ok,,0.08774252500006696
XML100_2221_01,XML,cvrplib/XML/XML100_2221_01.vrp,101,,,26038.0,,32,,0,0.005843296999955783,0.0,0,True,True,clarke_wright_construction_only,ok,,0.08311904700076411
XML100_2221_02,XML,cvrplib/XML/XML100_2221_02.vrp,101,,,14671.0,,32,,0,0.008759532000112813,0.0,0,True,True,clarke_wright_construction_only,ok,,0.08255574299982982
XML100_2221_04,XML,cvrplib/XML/XML100_2221_04.vrp,101,,,25119.0,,23,,0,0.005635325999719498,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07294729900058883
XML100_2221_03,XML,cvrplib/XML/XML100_2221_03.vrp,101,,,23261.0,,28,,0,0.005494466000527609,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07979431999956432
XML100_2221_05,XML,cvrplib/XML/XML100_2221_05.vrp,101,,,29009.0,,28,,0,0.005840617000103521,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07617427399964072
XML100_2221_06,XML,cvrplib/XML/XML100_2221_06.vrp,101,,,21301.0,,33,,0,0.004557362999548786,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07515971500015439
XML100_2221_07,XML,cvrplib/XML/XML100_2221_07.vrp,101,,,28617.0,,29,,0,0.0058420639998075785,0.0,0,True,True,clarke_wright_construction_only,ok,,0.0735040179997668
XML100_2221_08,XML,cvrplib/XML/XML100_2221_08.vrp,101,,,32938.0,,33,,0,0.007316600999729417,0.0,0,True,True,clarke_wright_construction_only,ok,,0.0808634909999455
XML100_2221_09,XML,cvrplib/XML/XML100_2221_09.vrp,101,,,17720.0,,24,,0,0.004190063999885751,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07811008800035779
