instance,subset,dimension,runs,bks,bks_routes,route_gap,best_cost,best_gap_pct,mean_gap_pct,median_gap_pct,std_gap_pct,mean_cost,std_cost,mean_time,mean_iterations,best_source,reference_status
XML100_3344_15,XML,101,1,,,,16610.0,,,,0.0,16610.0,0.0,0.004364188999716134,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3344_16,XML,101,1,,,,18360.0,,,,0.0,18360.0,0.0,0.005379582000387018,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3344_17,XML,101,1,,,,15311.0,,,,0.0,15311.0,0.0,0.006275101000028371,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3344_18,XML,101,1,,,,15697.0,,,,0.0,15697.0,0.0,0.006010582999806502,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3344_19,XML,101,1,,,,19014.0,,,,0.0,19014.0,0.0,0.0062871279997125384,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3344_20,XML,101,1,,,,16063.0,,,,0.0,16063.0,0.0,0.006183061000228918,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3344_21,XML,101,1,,,,18054.0,,,,0.0,18054.0,0.0,0.004156254999543307,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3344_22,XML,101,1,,,,16447.0,,,,0.0,16447.0,0.0,0.004420600999765156,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3344_23,XML,101,1,,,,14949.0,,,,0.0,14949.0,0.0,0.006499142000393476,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3344_24,XML,101,1,,,,18323.0,,,,0.0,18323.0,0.0,0.005738130999816349,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3344_25,XML,101,1,,,,17431.0,,,,0.0,17431.0,0.0,0.004663787000026787,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3344_26,XML,101,1,,,,17943.0,,,,0.0,17943.0,0.0,0.005817182999635406,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3345_01,XML,101,1,,,,12702.0,,,,0.0,12702.0,0.0,0.0063113830001384486,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3345_02,XML,101,1,,,,12596.0,,,,0.0,12596.0,0.0,0.00470103099996777,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3345_03,XML,101,1,,,,14051.0,,,,0.0,14051.0,0.0,0.004270118999556871,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3345_04,XML,101,1,,,,13505.0,,,,0.0,13505.0,0.0,0.005254311000499001,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3345_05,XML,101,1,,,,15198.0,,,,0.0,15198.0,0.0,0.005516922000424529,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3345_06,XML,101,1,,,,14588.0,,,,0.0,14588.0,0.0,0.0047880210004223045,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3345_07,XML,101,1,,,,13976.0,,,,0.0,13976.0,0.0,0.006939072999557538,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3345_08,XML,101,1,,,,13268.0,,,,0.0,13268.0,0.0,0.006096510000134003,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3345_09,XML,101,1,,,,12728.0,,,,0.0,12728.0,0.0,0.004879594000158249,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3345_10,XML,101,1,,,,15153.0,,,,0.0,15153.0,0.0,0.004307430000153545,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3345_11,XML,101,1,,,,13813.0,,,,0.0,13813.0,0.0,0.005737126999520115,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3345_12,XML,101,1,,,,14032.0,,,,0.0,14032.0,0.0,0.005919533000451338,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3345_13,XML,101,1,,,,15187.0,,,,0.0,15187.0,0.0,0.0054489459998876555,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3345_14,XML,101,1,,,,11863.0,,,,0.0,11863.0,0.0,0.005400009999902977,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3345_15,XML,101,1,,,,15379.0,,,,0.0,15379.0,0.0,0.0068439140004556975,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3345_16,XML,101,1,,,,13123.0,,,,0.0,13123.0,0.0,0.004332565999902727,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3345_17,XML,101,1,,,,13968.0,,,,0.0,13968.0,0.0,0.0057585109998399275,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3345_18,XML,101,1,,,,12036.0,,,,0.0,12036.0,0.0,0.004748086000290641,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3345_19,XML,101,1,,,,12788.0,,,,0.0,12788.0,0.0,0.004296544999306207,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3345_20,XML,101,1,,,,13208.0,,,,0.0,13208.0,0.0,0.005444365000585094,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3345_21,XML,101,1,,,,13210.0,,,,0.0,13210.0,0.0,0.0043945879997409065,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3345_22,XML,101,1,,,,11493.0,,,,0.0,11493.0,0.0,0.004926155999783077,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3345_23,XML,101,1,,,,14004.0,,,,0.0,14004.0,0.0,0.006363622999742802,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3345_24,XML,101,1,,,,15657.0,,,,0.0,15657.0,0.0,0.0060807530007878086,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3345_25,XML,101,1,,,,15116.0,,,,0.0,15116.0,0.0,0.004609146999428049,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3345_26,XML,101,1,,,,14050.0,,,,0.0,14050.0,0.0,0.005612995999399573,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3346_01,XML,101,1,,,,10964.0,,,,0.0,10964.0,0.0,0.005788024000139558,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3346_02,XML,101,1,,,,9546.0,,,,0.0,9546.0,0.0,0.006275491999986116,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3346_03,XML,101,1,,,,9034.0,,,,0.0,9034.0,0.0,0.004354859999693872,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3346_04,XML,101,1,,,,10110.0,,,,0.0,10110.0,0.0,0.005788041000414523,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3346_05,XML,101,1,,,,10722.0,,,,0.0,10722.0,0.0,0.004876967999734916,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3346_06,XML,101,1,,,,9613.0,,,,0.0,9613.0,0.0,0.004621097000381269,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3346_07,XML,101,1,,,,9158.0,,,,0.0,9158.0,0.0,0.004472173000067414,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3346_08,XML,101,1,,,,10205.0,,,,0.0,10205.0,0.0,0.004414933000589372,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3346_09,XML,101,1,,,,11319.0,,,,0.0,11319.0,0.0,0.004759102000207349,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3346_10,XML,101,1,,,,11295.0,,,,0.0,11295.0,0.0,0.005186319000131334,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3346_11,XML,101,1,,,,8105.0,,,,0.0,8105.0,0.0,0.004431954999745358,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3346_12,XML,101,1,,,,11127.0,,,,0.0,11127.0,0.0,0.005858350999915274,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3346_13,XML,101,1,,,,12021.0,,,,0.0,12021.0,0.0,0.005473694999636791,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3346_14,XML,101,1,,,,9726.0,,,,0.0,9726.0,0.0,0.004410311999890837,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3346_15,XML,101,1,,,,9339.0,,,,0.0,9339.0,0.0,0.004326111000409583,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3346_16,XML,101,1,,,,11461.0,,,,0.0,11461.0,0.0,0.004382125000120141,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3346_17,XML,101,1,,,,9944.0,,,,0.0,9944.0,0.0,0.005081344999780413,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3346_18,XML,101,1,,,,9350.0,,,,0.0,9350.0,0.0,0.006025906000104442,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3346_19,XML,101,1,,,,9316.0,,,,0.0,9316.0,0.0,0.004914953000479727,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3346_20,XML,101,1,,,,9450.0,,,,0.0,9450.0,0.0,0.004828940000152215,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3346_21,XML,101,1,,,,11252.0,,,,0.0,11252.0,0.0,0.004213791999973182,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3346_22,XML,101,1,,,,11298.0,,,,0.0,11298.0,0.0,0.006248040999707882,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3346_23,XML,101,1,,,,10068.0,,,,0.0,10068.0,0.0,0.006112580999797501,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3346_24,XML,101,1,,,,10591.0,,,,0.0,10591.0,0.0,0.006060495999918203,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3346_25,XML,101,1,,,,9673.0,,,,0.0,9673.0,0.0,0.004189541000414465,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3346_26,XML,101,1,,,,9642.0,,,,0.0,9642.0,0.0,0.006918941000549239,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3351_01,XML,101,1,,,,37898.0,,,,0.0,37898.0,0.0,0.004313037000429176,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3351_02,XML,101,1,,,,48635.0,,,,0.0,48635.0,0.0,0.00442998299968167,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3351_03,XML,101,1,,,,43301.0,,,,0.0,43301.0,0.0,0.004262155999640527,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3351_04,XML,101,1,,,,46706.0,,,,0.0,46706.0,0.0,0.005442232999484986,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3351_05,XML,101,1,,,,48366.0,,,,0.0,48366.0,0.0,0.006482636999862734,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3351_06,XML,101,1,,,,34383.0,,,,0.0,34383.0,0.0,0.00540659600028448,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3351_07,XML,101,1,,,,36445.0,,,,0.0,36445.0,0.0,0.005038291000346362,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3351_08,XML,101,1,,,,61218.0,,,,0.0,61218.0,0.0,0.005729356999836455,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3351_09,XML,101,1,,,,57928.0,,,,0.0,57928.0,0.0,0.005078328000308829,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3351_10,XML,101,1,,,,43967.0,,,,0.0,43967.0,0.0,0.004492863999985275,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3351_11,XML,101,1,,,,61326.0,,,,0.0,61326.0,0.0,0.006298786000115797,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3351_12,XML,101,1,,,,69883.0,,,,0.0,69883.0,0.0,0.006219476000296709,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3351_13,XML,101,1,,,,63824.0,,,,0.0,63824.0,0.0,0.004156291999606765,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3351_14,XML,101,1,,,,59726.0,,,,0.0,59726.0,0.0,0.004447850000360631,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3351_15,XML,101,1,,,,58736.0,,,,0.0,58736.0,0.0,0.004574481999952695,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3351_16,XML,101,1,,,,60302.0,,,,0.0,60302.0,0.0,0.006540138999298506,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3351_17,XML,101,1,,,,52731.0,,,,0.0,52731.0,0.0,0.0060059159995944356,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3351_18,XML,101,1,,,,46446.0,,,,0.0,46446.0,0.0,0.006522304999634798,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3351_19,XML,101,1,,,,50180.0,,,,0.0,50180.0,0.0,0.005581237999649602,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3351_20,XML,101,1,,,,40624.0,,,,0.0,40624.0,0.0,0.0064529530000072555,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3351_21,XML,101,1,,,,58886.0,,,,0.0,58886.0,0.0,0.004817955000362417,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3351_22,XML,101,1,,,,49348.0,,,,0.0,49348.0,0.0,0.00512811899989174,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3351_23,XML,101,1,,,,60506.0,,,,0.0,60506.0,0.0,0.006388497000443749,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3351_24,XML,101,1,,,,56188.0,,,,0.0,56188.0,0.0,0.007240845000524132,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3351_25,XML,101,1,,,,47131.0,,,,0.0,47131.0,0.0,0.0049407209999117185,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3351_26,XML,101,1,,,,50857.0,,,,0.0,50857.0,0.0,0.005360864000067522,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3352_01,XML,101,1,,,,23912.0,,,,0.0,23912.0,0.0,0.004932788000587607,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3352_02,XML,101,1,,,,29470.0,,,,0.0,29470.0,0.0,0.005793645999801811,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3352_03,XML,101,1,,,,29379.0,,,,0.0,29379.0,0.0,0.006579727999451279,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3352_04,XML,101,1,,,,30331.0,,,,0.0,30331.0,0.0,0.004565811000247777,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3352_05,XML,101,1,,,,29922.0,,,,0.0,29922.0,0.0,0.004406397999446199,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3352_06,XML,101,1,,,,30035.0,,,,0.0,30035.0,0.0,0.005407780000496132,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3352_07,XML,101,1,,,,25440.0,,,,0.0,25440.0,0.0,0.0043386050001572585,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3352_08,XML,101,1,,,,28721.0,,,,0.0,28721.0,0.0,0.005928940000558214,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3352_09,XML,101,1,,,,29757.0,,,,0.0,29757.0,0.0,0.005556946000069729,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3352_10,XML,101,1,,,,35823.0,,,,0.0,35823.0,0.0,0.006199448000188568,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3352_11,XML,101,1,,,,31175.0,,,,0.0,31175.0,0.0,0.006128405000708881,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3352_12,XML,101,1,,,,33669.0,,,,0.0,33669.0,0.0,0.004137083999921742,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3352_13,XML,101,1,,,,33048.0,,,,0.0,33048.0,0.0,0.004304543999751331,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3352_14,XML,101,1,,,,33089.0,,,,0.0,33089.0,0.0,0.004721186000097077,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3352_15,XML,101,1,,,,26632.0,,,,0.0,26632.0,0.0,0.00577599900043424,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3352_16,XML,101,1,,,,28053.0,,,,0.0,28053.0,0.0,0.005871490000572521,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3352_17,XML,101,1,,,,31093.0,,,,0.0,31093.0,0.0,0.004504606000409694,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3352_18,XML,101,1,,,,28879.0,,,,0.0,28879.0,0.0,0.0042991009995603235,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3352_19,XML,101,1,,,,26811.0,,,,0.0,26811.0,0.0,0.004168196000136959,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3352_20,XML,101,1,,,,30633.0,,,,0.0,30633.0,0.0,0.004225219000545621,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3352_21,XML,101,1,,,,24234.0,,,,0.0,24234.0,0.0,0.004222370000206865,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3352_22,XML,101,1,,,,27024.0,,,,0.0,27024.0,0.0,0.005194443000618776,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3352_23,XML,101,1,,,,34794.0,,,,0.0,34794.0,0.0,0.0056263059996126685,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3352_24,XML,101,1,,,,32030.0,,,,0.0,32030.0,0.0,0.004442759000085061,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3352_25,XML,101,1,,,,32642.0,,,,0.0,32642.0,0.0,0.004560838000543299,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3352_26,XML,101,1,,,,29317.0,,,,0.0,29317.0,0.0,0.005872994999663206,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3353_01,XML,101,1,,,,19790.0,,,,0.0,19790.0,0.0,0.005279271999825141,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3353_02,XML,101,1,,,,21009.0,,,,0.0,21009.0,0.0,0.00480522399993788,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3353_03,XML,101,1,,,,28126.0,,,,0.0,28126.0,0.0,0.004266177000317839,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3353_04,XML,101,1,,,,18423.0,,,,0.0,18423.0,0.0,0.005945781000264105,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3353_05,XML,101,1,,,,26836.0,,,,0.0,26836.0,0.0,0.005693758000234084,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3353_06,XML,101,1,,,,20447.0,,,,0.0,20447.0,0.0,0.0048867599998629885,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3353_07,XML,101,1,,,,20794.0,,,,0.0,20794.0,0.0,0.00569810300021345,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3353_08,XML,101,1,,,,26747.0,,,,0.0,26747.0,0.0,0.006092916999477893,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3353_09,XML,101,1,,,,24889.0,,,,0.0,24889.0,0.0,0.0044174849999762955,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3353_10,XML,101,1,,,,20603.0,,,,0.0,20603.0,0.0,0.006441976999667531,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3353_11,XML,101,1,,,,20985.0,,,,0.0,20985.0,0.0,0.006562810000104946,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3353_12,XML,101,1,,,,20800.0,,,,0.0,20800.0,0.0,0.005818686000566231,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3353_13,XML,101,1,,,,25729.0,,,,0.0,25729.0,0.0,0.0059944960003122105,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3353_14,XML,101,1,,,,25265.0,,,,0.0,25265.0,0.0,0.006310363000011421,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3353_15,XML,101,1,,,,22362.0,,,,0.0,22362.0,0.0,0.004568205999930797,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3353_16,XML,101,1,,,,20975.0,,,,0.0,20975.0,0.0,0.004287503999876208,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3353_17,XML,101,1,,,,21064.0,,,,0.0,21064.0,0.0,0.006236340999748791,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3353_18,XML,101,1,,,,21096.0,,,,0.0,21096.0,0.0,0.006093812000472099,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3353_19,XML,101,1,,,,21894.0,,,,0.0,21894.0,0.0,0.005465666000418423,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3353_20,XML,101,1,,,,21704.0,,,,0.0,21704.0,0.0,0.006563883000126225,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3353_21,XML,101,1,,,,19846.0,,,,0.0,19846.0,0.0,0.004745131000163383,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3353_22,XML,101,1,,,,19053.0,,,,0.0,19053.0,0.0,0.006343216999994183,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3353_23,XML,101,1,,,,20253.0,,,,0.0,20253.0,0.0,0.004701399000623496,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3353_24,XML,101,1,,,,17769.0,,,,0.0,17769.0,0.0,0.004279347999727179,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3353_25,XML,101,1,,,,19705.0,,,,0.0,19705.0,0.0,0.00426736300050834,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3353_26,XML,101,1,,,,19815.0,,,,0.0,19815.0,0.0,0.006496809000054782,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3354_01,XML,101,1,,,,17900.0,,,,0.0,17900.0,0.0,0.004838677999941865,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3354_02,XML,101,1,,,,17248.0,,,,0.0,17248.0,0.0,0.006546036999679927,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3354_03,XML,101,1,,,,17582.0,,,,0.0,17582.0,0.0,0.0062101190005705575,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3354_04,XML,101,1,,,,16129.0,,,,0.0,16129.0,0.0,0.004273478999493818,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3354_05,XML,101,1,,,,18777.0,,,,0.0,18777.0,0.0,0.006335797999781789,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3354_06,XML,101,1,,,,17339.0,,,,0.0,17339.0,0.0,0.005695902000297792,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3354_07,XML,101,1,,,,18536.0,,,,0.0,18536.0,0.0,0.004270088999874133,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3354_08,XML,101,1,,,,16751.0,,,,0.0,16751.0,0.0,0.00425128400001995,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3354_09,XML,101,1,,,,18225.0,,,,0.0,18225.0,0.0,0.005991568999888841,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3354_10,XML,101,1,,,,16719.0,,,,0.0,16719.0,0.0,0.004633772000488534,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3354_11,XML,101,1,,,,17056.0,,,,0.0,17056.0,0.0,0.0045866680002291105,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3354_12,XML,101,1,,,,20279.0,,,,0.0,20279.0,0.0,0.0062078629998723045,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3354_13,XML,101,1,,,,16049.0,,,,0.0,16049.0,0.0,0.006289447000199289,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3354_14,XML,101,1,,,,16101.0,,,,0.0,16101.0,0.0,0.0052707089998875745,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3354_15,XML,101,1,,,,19281.0,,,,0.0,19281.0,0.0,0.0042343360000813846,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3354_16,XML,101,1,,,,16849.0,,,,0.0,16849.0,0.0,0.005954395000117074,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3354_17,XML,101,1,,,,18877.0,,,,0.0,18877.0,0.0,0.0054040499999246094,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3354_18,XML,101,1,,,,18611.0,,,,0.0,18611.0,0.0,0.004378592000648496,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3354_19,XML,101,1,,,,17261.0,,,,0.0,17261.0,0.0,0.0057924020002246834,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3354_20,XML,101,1,,,,18342.0,,,,0.0,18342.0,0.0,0.0058284430006096954,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3354_21,XML,101,1,,,,16384.0,,,,0.0,16384.0,0.0,0.004382115999760572,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3354_22,XML,101,1,,,,16846.0,,,,0.0,16846.0,0.0,0.005524795999917842,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3354_23,XML,101,1,,,,14865.0,,,,0.0,14865.0,0.0,0.004151819999606232,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3354_24,XML,101,1,,,,17936.0,,,,0.0,17936.0,0.0,0.004338648000157264,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3354_25,XML,101,1,,,,16596.0,,,,0.0,16596.0,0.0,0.0045543930000349064,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3354_26,XML,101,1,,,,17399.0,,,,0.0,17399.0,0.0,0.00436580700079503,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3355_01,XML,101,1,,,,10478.0,,,,0.0,10478.0,0.0,0.004213185000480735,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3355_02,XML,101,1,,,,14443.0,,,,0.0,14443.0,0.0,0.004277130999980727,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3355_03,XML,101,1,,,,13304.0,,,,0.0,13304.0,0.0,0.004270356000233733,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3355_04,XML,101,1,,,,11884.0,,,,0.0,11884.0,0.0,0.00589148099970771,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3355_05,XML,101,1,,,,14887.0,,,,0.0,14887.0,0.0,0.005918288999964716,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3355_06,XML,101,1,,,,13607.0,,,,0.0,13607.0,0.0,0.004587759000060032,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3355_07,XML,101,1,,,,13654.0,,,,0.0,13654.0,0.0,0.004227653000270948,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3355_08,XML,101,1,,,,12991.0,,,,0.0,12991.0,0.0,0.006184292000398273,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3355_09,XML,101,1,,,,13532.0,,,,0.0,13532.0,0.0,0.004968020000887918,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3355_10,XML,101,1,,,,14761.0,,,,0.0,14761.0,0.0,0.005046201999903133,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3355_11,XML,101,1,,,,14018.0,,,,0.0,14018.0,0.0,0.0041985649995694985,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3355_12,XML,101,1,,,,14944.0,,,,0.0,14944.0,0.0,0.005872208999790018,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3355_13,XML,101,1,,,,14855.0,,,,0.0,14855.0,0.0,0.004807553999853553,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3355_14,XML,101,1,,,,14183.0,,,,0.0,14183.0,0.0,0.004285054999854765,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3355_15,XML,101,1,,,,12217.0,,,,0.0,12217.0,0.0,0.005856519000190019,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3355_16,XML,101,1,,,,13501.0,,,,0.0,13501.0,0.0,0.00707156299995404,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3355_17,XML,101,1,,,,15439.0,,,,0.0,15439.0,0.0,0.006068693000088388,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3355_18,XML,101,1,,,,15284.0,,,,0.0,15284.0,0.0,0.005930846999945061,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_3355_19,XML,101,1,,,,13953.0,,,,0.0,13953.0,0.0,0.005909065999730956,0.0,full_experiment_seed0_final.csv,missing_sol
