instance,subset,dimension,runs,bks,bks_routes,best_cost,best_gap_pct,mean_gap_pct,median_gap_pct,std_gap_pct,mean_cost,std_cost,mean_time,mean_iterations,best_source,reference_status
XML100_3262_02,XML,101,1,,,28500.0,,,,0.0,28500.0,0.0,0.005577306000304816,0.0,full_experiment_seed0.csv,missing_sol
XML100_3262_03,XML,101,1,,,22381.0,,,,0.0,22381.0,0.0,0.004209978999824671,0.0,full_experiment_seed0.csv,missing_sol
XML100_3262_04,XML,101,1,,,36706.0,,,,0.0,36706.0,0.0,0.014422393000131706,0.0,full_experiment_seed0.csv,missing_sol
XML100_3262_05,XML,101,1,,,45433.0,,,,0.0,45433.0,0.0,0.004429298999639286,0.0,full_experiment_seed0.csv,missing_sol
XML100_3262_06,XML,101,1,,,30985.0,,,,0.0,30985.0,0.0,0.005582238999522815,0.0,full_experiment_seed0.csv,missing_sol
XML100_3262_07,XML,101,1,,,24215.0,,,,0.0,24215.0,0.0,0.009893360999740253,0.0,full_experiment_seed0.csv,missing_sol
XML100_3262_08,XML,101,1,,,19985.0,,,,0.0,19985.0,0.0,0.008329532999596267,0.0,full_experiment_seed0.csv,missing_sol
XML100_3262_09,XML,101,1,,,17917.0,,,,0.0,17917.0,0.0,0.00623457999972743,0.0,full_experiment_seed0.csv,missing_sol
XML100_3262_10,XML,101,1,,,29028.0,,,,0.0,29028.0,0.0,0.004323424000176601,0.0,full_experiment_seed0.csv,missing_sol
XML100_3262_11,XML,101,1,,,19672.0,,,,0.0,19672.0,0.0,0.004997113000172249,0.0,full_experiment_seed0.csv,missing_sol
XML100_3262_12,XML,101,1,,,29739.0,,,,0.0,29739.0,0.0,0.017399266000211355,0.0,full_experiment_seed0.csv,missing_sol
XML100_3262_13,XML,101,1,,,28470.0,,,,0.0,28470.0,0.0,0.005016078000153357,0.0,full_experiment_seed0.csv,missing_sol
XML100_3262_14,XML,101,1,,,33802.0,,,,0.0,33802.0,0.0,0.009805265000068175,0.0,full_experiment_seed0.csv,missing_sol
XML100_3262_15,XML,101,1,,,20782.0,,,,0.0,20782.0,0.0,0.006261182000343979,0.0,full_experiment_seed0.csv,missing_sol
XML100_3262_16,XML,101,1,,,23394.0,,,,0.0,23394.0,0.0,0.005973100000119302,0.0,full_experiment_seed0.csv,missing_sol
XML100_3262_17,XML,101,1,,,33251.0,,,,0.0,33251.0,0.0,0.006515510000099312,0.0,full_experiment_seed0.csv,missing_sol
XML100_3262_18,XML,101,1,,,35585.0,,,,0.0,35585.0,0.0,0.005531877000066743,0.0,full_experiment_seed0.csv,missing_sol
XML100_3262_19,XML,101,1,,,26842.0,,,,0.0,26842.0,0.0,0.00611622099950182,0.0,full_experiment_seed0.csv,missing_sol
XML100_3262_20,XML,101,1,,,27102.0,,,,0.0,27102.0,0.0,0.008457201999590325,0.0,full_experiment_seed0.csv,missing_sol
XML100_3262_21,XML,101,1,,,38003.0,,,,0.0,38003.0,0.0,0.008491072999277094,0.0,full_experiment_seed0.csv,missing_sol
XML100_3262_22,XML,101,1,,,33926.0,,,,0.0,33926.0,0.0,0.004440843999873323,0.0,full_experiment_seed0.csv,missing_sol
XML100_3262_23,XML,101,1,,,33832.0,,,,0.0,33832.0,0.0,0.009292050000112795,0.0,full_experiment_seed0.csv,missing_sol
XML100_3262_24,XML,101,1,,,16315.0,,,,0.0,16315.0,0.0,0.006109928000114451,0.0,full_experiment_seed0.csv,missing_sol
XML100_3262_25,XML,101,1,,,20705.0,,,,0.0,20705.0,0.0,0.004891333000159648,0.0,full_experiment_seed0.csv,missing_sol
XML100_3262_26,XML,101,1,,,28199.0,,,,0.0,28199.0,0.0,0.004412662000504497,0.0,full_experiment_seed0.csv,missing_sol
XML100_3263_01,XML,101,1,,,25084.0,,,,0.0,25084.0,0.0,0.005616839000140317,0.0,full_experiment_seed0.csv,missing_sol
XML100_3263_02,XML,101,1,,,24723.0,,,,0.0,24723.0,0.0,0.005032659999415046,0.0,full_experiment_seed0.csv,missing_sol
XML100_3263_03,XML,101,1,,,17482.0,,,,0.0,17482.0,0.0,0.008396336999794585,0.0,full_experiment_seed0.csv,missing_sol
XML100_3263_04,XML,101,1,,,17607.0,,,,0.0,17607.0,0.0,0.004634711000107927,0.0,full_experiment_seed0.csv,missing_sol
XML100_3263_05,XML,101,1,,,17697.0,,,,0.0,17697.0,0.0,0.004314429999794811,0.0,full_experiment_seed0.csv,missing_sol
XML100_3263_06,XML,101,1,,,17240.0,,,,0.0,17240.0,0.0,0.005663259000357357,0.0,full_experiment_seed0.csv,missing_sol
XML100_3263_07,XML,101,1,,,20134.0,,,,0.0,20134.0,0.0,0.0057761630005188636,0.0,full_experiment_seed0.csv,missing_sol
XML100_3263_08,XML,101,1,,,17503.0,,,,0.0,17503.0,0.0,0.0058325199997852906,0.0,full_experiment_seed0.csv,missing_sol
XML100_3263_09,XML,101,1,,,22996.0,,,,0.0,22996.0,0.0,0.006046065000191447,0.0,full_experiment_seed0.csv,missing_sol
XML100_3263_10,XML,101,1,,,22403.0,,,,0.0,22403.0,0.0,0.010492279000573035,0.0,full_experiment_seed0.csv,missing_sol
XML100_3263_11,XML,101,1,,,26107.0,,,,0.0,26107.0,0.0,0.009031031999256811,0.0,full_experiment_seed0.csv,missing_sol
XML100_3263_12,XML,101,1,,,25047.0,,,,0.0,25047.0,0.0,0.0051816369996231515,0.0,full_experiment_seed0.csv,missing_sol
XML100_3263_13,XML,101,1,,,17988.0,,,,0.0,17988.0,0.0,0.013962478999928862,0.0,full_experiment_seed0.csv,missing_sol
XML100_3263_14,XML,101,1,,,16881.0,,,,0.0,16881.0,0.0,0.004586500000186788,0.0,full_experiment_seed0.csv,missing_sol
XML100_3263_15,XML,101,1,,,29505.0,,,,0.0,29505.0,0.0,0.004509063000114111,0.0,full_experiment_seed0.csv,missing_sol
XML100_3263_16,XML,101,1,,,20249.0,,,,0.0,20249.0,0.0,0.013706970999919577,0.0,full_experiment_seed0.csv,missing_sol
XML100_3263_17,XML,101,1,,,19847.0,,,,0.0,19847.0,0.0,0.005008701999940968,0.0,full_experiment_seed0.csv,missing_sol
XML100_3263_18,XML,101,1,,,13928.0,,,,0.0,13928.0,0.0,0.006433290999666497,0.0,full_experiment_seed0.csv,missing_sol
XML100_3263_19,XML,101,1,,,25748.0,,,,0.0,25748.0,0.0,0.004379494999739109,0.0,full_experiment_seed0.csv,missing_sol
XML100_3263_20,XML,101,1,,,22970.0,,,,0.0,22970.0,0.0,0.005470466000588203,0.0,full_experiment_seed0.csv,missing_sol
XML100_3263_21,XML,101,1,,,14751.0,,,,0.0,14751.0,0.0,0.0056115280003723456,0.0,full_experiment_seed0.csv,missing_sol
XML100_3263_22,XML,101,1,,,26553.0,,,,0.0,26553.0,0.0,0.0049714919996404205,0.0,full_experiment_seed0.csv,missing_sol
XML100_3263_23,XML,101,1,,,22193.0,,,,0.0,22193.0,0.0,0.005266169000606169,0.0,full_experiment_seed0.csv,missing_sol
XML100_3263_24,XML,101,1,,,20538.0,,,,0.0,20538.0,0.0,0.006386336999639752,0.0,full_experiment_seed0.csv,missing_sol
XML100_3263_25,XML,101,1,,,21829.0,,,,0.0,21829.0,0.0,0.005904525000005378,0.0,full_experiment_seed0.csv,missing_sol
XML100_3263_26,XML,101,1,,,8762.0,,,,0.0,8762.0,0.0,0.005293089000588225,0.0,full_experiment_seed0.csv,missing_sol
XML100_3264_01,XML,101,1,,,17477.0,,,,0.0,17477.0,0.0,0.0054588029997830745,0.0,full_experiment_seed0.csv,missing_sol
XML100_3264_02,XML,101,1,,,14307.0,,,,0.0,14307.0,0.0,0.005612490000203252,0.0,full_experiment_seed0.csv,missing_sol
XML100_3264_03,XML,101,1,,,12442.0,,,,0.0,12442.0,0.0,0.0043026369994549896,0.0,full_experiment_seed0.csv,missing_sol
XML100_3264_04,XML,101,1,,,14189.0,,,,0.0,14189.0,0.0,0.00438295699950686,0.0,full_experiment_seed0.csv,missing_sol
XML100_3264_05,XML,101,1,,,13597.0,,,,0.0,13597.0,0.0,0.008351694999873871,0.0,full_experiment_seed0.csv,missing_sol
XML100_3264_06,XML,101,1,,,10506.0,,,,0.0,10506.0,0.0,0.005659274000208825,0.0,full_experiment_seed0.csv,missing_sol
XML100_3264_07,XML,101,1,,,12025.0,,,,0.0,12025.0,0.0,0.01337313699968945,0.0,full_experiment_seed0.csv,missing_sol
XML100_3264_08,XML,101,1,,,13295.0,,,,0.0,13295.0,0.0,0.00477881500046351,0.0,full_experiment_seed0.csv,missing_sol
XML100_3264_09,XML,101,1,,,10751.0,,,,0.0,10751.0,0.0,0.0043124250005348586,0.0,full_experiment_seed0.csv,missing_sol
XML100_3264_10,XML,101,1,,,14630.0,,,,0.0,14630.0,0.0,0.005634046000523085,0.0,full_experiment_seed0.csv,missing_sol
XML100_3264_11,XML,101,1,,,16930.0,,,,0.0,16930.0,0.0,0.005561862000831752,0.0,full_experiment_seed0.csv,missing_sol
XML100_3264_12,XML,101,1,,,13462.0,,,,0.0,13462.0,0.0,0.004456326999388693,0.0,full_experiment_seed0.csv,missing_sol
XML100_3264_13,XML,101,1,,,10701.0,,,,0.0,10701.0,0.0,0.00532838700019056,0.0,full_experiment_seed0.csv,missing_sol
XML100_3264_14,XML,101,1,,,17757.0,,,,0.0,17757.0,0.0,0.006651311000496207,0.0,full_experiment_seed0.csv,missing_sol
XML100_3264_15,XML,101,1,,,17316.0,,,,0.0,17316.0,0.0,0.009156853000604315,0.0,full_experiment_seed0.csv,missing_sol
XML100_3264_16,XML,101,1,,,8155.0,,,,0.0,8155.0,0.0,0.005725919999349571,0.0,full_experiment_seed0.csv,missing_sol
XML100_3264_17,XML,101,1,,,12403.0,,,,0.0,12403.0,0.0,0.008819839000352658,0.0,full_experiment_seed0.csv,missing_sol
XML100_3264_18,XML,101,1,,,15010.0,,,,0.0,15010.0,0.0,0.004580417000397574,0.0,full_experiment_seed0.csv,missing_sol
XML100_3264_19,XML,101,1,,,13188.0,,,,0.0,13188.0,0.0,0.005629371999930299,0.0,full_experiment_seed0.csv,missing_sol
XML100_3264_20,XML,101,1,,,13147.0,,,,0.0,13147.0,0.0,0.007272033999470295,0.0,full_experiment_seed0.csv,missing_sol
XML100_3264_21,XML,101,1,,,14004.0,,,,0.0,14004.0,0.0,0.0065041810003094724,0.0,full_experiment_seed0.csv,missing_sol
XML100_3264_22,XML,101,1,,,17858.0,,,,0.0,17858.0,0.0,0.005483221999384114,0.0,full_experiment_seed0.csv,missing_sol
XML100_3264_23,XML,101,1,,,14016.0,,,,0.0,14016.0,0.0,0.009083885000109149,0.0,full_experiment_seed0.csv,missing_sol
XML100_3264_24,XML,101,1,,,8604.0,,,,0.0,8604.0,0.0,0.004651979999835021,0.0,full_experiment_seed0.csv,missing_sol
XML100_3264_25,XML,101,1,,,9772.0,,,,0.0,9772.0,0.0,0.005331688000296708,0.0,full_experiment_seed0.csv,missing_sol
XML100_3264_26,XML,101,1,,,11273.0,,,,0.0,11273.0,0.0,0.006177221000143618,0.0,full_experiment_seed0.csv,missing_sol
XML100_3265_01,XML,101,1,,,13574.0,,,,0.0,13574.0,0.0,0.004538629000307992,0.0,full_experiment_seed0.csv,missing_sol
XML100_3265_02,XML,101,1,,,14375.0,,,,0.0,14375.0,0.0,0.0043312620000506286,0.0,full_experiment_seed0.csv,missing_sol
XML100_3265_03,XML,101,1,,,10584.0,,,,0.0,10584.0,0.0,0.005674906999956875,0.0,full_experiment_seed0.csv,missing_sol
XML100_3265_04,XML,101,1,,,13493.0,,,,0.0,13493.0,0.0,0.014761955999347265,0.0,full_experiment_seed0.csv,missing_sol
XML100_3265_05,XML,101,1,,,9183.0,,,,0.0,9183.0,0.0,0.006258943000830186,0.0,full_experiment_seed0.csv,missing_sol
XML100_3265_06,XML,101,1,,,10970.0,,,,0.0,10970.0,0.0,0.004687038000156463,0.0,full_experiment_seed0.csv,missing_sol
XML100_3265_07,XML,101,1,,,13005.0,,,,0.0,13005.0,0.0,0.004693343000326422,0.0,full_experiment_seed0.csv,missing_sol
XML100_3265_08,XML,101,1,,,13642.0,,,,0.0,13642.0,0.0,0.0043307389996698475,0.0,full_experiment_seed0.csv,missing_sol
XML100_3265_09,XML,101,1,,,14322.0,,,,0.0,14322.0,0.0,0.009213256000293768,0.0,full_experiment_seed0.csv,missing_sol
XML100_3265_10,XML,101,1,,,8593.0,,,,0.0,8593.0,0.0,0.005532317999495717,0.0,full_experiment_seed0.csv,missing_sol
XML100_3265_11,XML,101,1,,,9467.0,,,,0.0,9467.0,0.0,0.013850530000127037,0.0,full_experiment_seed0.csv,missing_sol
XML100_3265_12,XML,101,1,,,11744.0,,,,0.0,11744.0,0.0,0.009484180000072229,0.0,full_experiment_seed0.csv,missing_sol
XML100_3265_13,XML,101,1,,,10962.0,,,,0.0,10962.0,0.0,0.0057507720002831775,0.0,full_experiment_seed0.csv,missing_sol
XML100_3265_14,XML,101,1,,,10335.0,,,,0.0,10335.0,0.0,0.005829933999848436,0.0,full_experiment_seed0.csv,missing_sol
XML100_3265_15,XML,101,1,,,12051.0,,,,0.0,12051.0,0.0,0.004482901000301354,0.0,full_experiment_seed0.csv,missing_sol
XML100_3265_16,XML,101,1,,,12227.0,,,,0.0,12227.0,0.0,0.009483498999543372,0.0,full_experiment_seed0.csv,missing_sol
XML100_3265_17,XML,101,1,,,11530.0,,,,0.0,11530.0,0.0,0.004768443999637384,0.0,full_experiment_seed0.csv,missing_sol
XML100_3265_18,XML,101,1,,,9953.0,,,,0.0,9953.0,0.0,0.005814586000269628,0.0,full_experiment_seed0.csv,missing_sol
XML100_3265_19,XML,101,1,,,11989.0,,,,0.0,11989.0,0.0,0.005829123999319563,0.0,full_experiment_seed0.csv,missing_sol
XML100_3265_20,XML,101,1,,,10092.0,,,,0.0,10092.0,0.0,0.0057477790005577845,0.0,full_experiment_seed0.csv,missing_sol
XML100_3265_21,XML,101,1,,,11765.0,,,,0.0,11765.0,0.0,0.006459243999415776,0.0,full_experiment_seed0.csv,missing_sol
XML100_3265_22,XML,101,1,,,12987.0,,,,0.0,12987.0,0.0,0.009960813999896345,0.0,full_experiment_seed0.csv,missing_sol
XML100_3265_23,XML,101,1,,,8538.0,,,,0.0,8538.0,0.0,0.008516708000570361,0.0,full_experiment_seed0.csv,missing_sol
XML100_3265_24,XML,101,1,,,11734.0,,,,0.0,11734.0,0.0,0.0059210600002188585,0.0,full_experiment_seed0.csv,missing_sol
XML100_3265_25,XML,101,1,,,12815.0,,,,0.0,12815.0,0.0,0.004613225999491988,0.0,full_experiment_seed0.csv,missing_sol
XML100_3265_26,XML,101,1,,,10465.0,,,,0.0,10465.0,0.0,0.005892356999538606,0.0,full_experiment_seed0.csv,missing_sol
XML100_3266_01,XML,101,1,,,9615.0,,,,0.0,9615.0,0.0,0.005780819000392512,0.0,full_experiment_seed0.csv,missing_sol
XML100_3266_02,XML,101,1,,,8021.0,,,,0.0,8021.0,0.0,0.01913963100014371,0.0,full_experiment_seed0.csv,missing_sol
XML100_3266_03,XML,101,1,,,9450.0,,,,0.0,9450.0,0.0,0.007900757000243175,0.0,full_experiment_seed0.csv,missing_sol
XML100_3266_04,XML,101,1,,,10620.0,,,,0.0,10620.0,0.0,0.008145536000483844,0.0,full_experiment_seed0.csv,missing_sol
XML100_3266_05,XML,101,1,,,8305.0,,,,0.0,8305.0,0.0,0.005789320999610936,0.0,full_experiment_seed0.csv,missing_sol
XML100_3266_06,XML,101,1,,,8033.0,,,,0.0,8033.0,0.0,0.0057346839994352194,0.0,full_experiment_seed0.csv,missing_sol
XML100_3266_07,XML,101,1,,,9952.0,,,,0.0,9952.0,0.0,0.0051406109996605664,0.0,full_experiment_seed0.csv,missing_sol
XML100_3266_08,XML,101,1,,,9175.0,,,,0.0,9175.0,0.0,0.013782005999928515,0.0,full_experiment_seed0.csv,missing_sol
XML100_3266_09,XML,101,1,,,8454.0,,,,0.0,8454.0,0.0,0.009587825999915367,0.0,full_experiment_seed0.csv,missing_sol
XML100_3266_10,XML,101,1,,,6259.0,,,,0.0,6259.0,0.0,0.0047607609994884115,0.0,full_experiment_seed0.csv,missing_sol
XML100_3266_11,XML,101,1,,,9562.0,,,,0.0,9562.0,0.0,0.005589188000158174,0.0,full_experiment_seed0.csv,missing_sol
XML100_3266_12,XML,101,1,,,9553.0,,,,0.0,9553.0,0.0,0.0044512940003187396,0.0,full_experiment_seed0.csv,missing_sol
XML100_3266_13,XML,101,1,,,8411.0,,,,0.0,8411.0,0.0,0.006186819000504329,0.0,full_experiment_seed0.csv,missing_sol
XML100_3266_14,XML,101,1,,,10142.0,,,,0.0,10142.0,0.0,0.0060435619998315815,0.0,full_experiment_seed0.csv,missing_sol
XML100_3266_15,XML,101,1,,,5506.0,,,,0.0,5506.0,0.0,0.006438721999984409,0.0,full_experiment_seed0.csv,missing_sol
XML100_3266_16,XML,101,1,,,9471.0,,,,0.0,9471.0,0.0,0.005905048000386159,0.0,full_experiment_seed0.csv,missing_sol
XML100_3266_17,XML,101,1,,,8114.0,,,,0.0,8114.0,0.0,0.004408093000165536,0.0,full_experiment_seed0.csv,missing_sol
XML100_3266_18,XML,101,1,,,7708.0,,,,0.0,7708.0,0.0,0.004911540000648529,0.0,full_experiment_seed0.csv,missing_sol
XML100_3266_19,XML,101,1,,,8146.0,,,,0.0,8146.0,0.0,0.005071883999335114,0.0,full_experiment_seed0.csv,missing_sol
XML100_3266_20,XML,101,1,,,9641.0,,,,0.0,9641.0,0.0,0.005543176999708521,0.0,full_experiment_seed0.csv,missing_sol
XML100_3266_21,XML,101,1,,,9622.0,,,,0.0,9622.0,0.0,0.006443330999900354,0.0,full_experiment_seed0.csv,missing_sol
XML100_3266_22,XML,101,1,,,9080.0,,,,0.0,9080.0,0.0,0.006085738999900059,0.0,full_experiment_seed0.csv,missing_sol
XML100_3266_23,XML,101,1,,,8375.0,,,,0.0,8375.0,0.0,0.0060209700004634215,0.0,full_experiment_seed0.csv,missing_sol
XML100_3266_24,XML,101,1,,,7893.0,,,,0.0,7893.0,0.0,0.0046135180000419496,0.0,full_experiment_seed0.csv,missing_sol
XML100_3266_25,XML,101,1,,,8478.0,,,,0.0,8478.0,0.0,0.00556737399983831,0.0,full_experiment_seed0.csv,missing_sol
XML100_3266_26,XML,101,1,,,6210.0,,,,0.0,6210.0,0.0,0.005949854999926174,0.0,full_experiment_seed0.csv,missing_sol
XML100_3271_01,XML,101,1,,,34637.0,,,,0.0,34637.0,0.0,0.004332819999945059,0.0,full_experiment_seed0.csv,missing_sol
XML100_3271_02,XML,101,1,,,39984.0,,,,0.0,39984.0,0.0,0.0054945450001469,0.0,full_experiment_seed0.csv,missing_sol
XML100_3271_03,XML,101,1,,,42496.0,,,,0.0,42496.0,0.0,0.0044232529999135295,0.0,full_experiment_seed0.csv,missing_sol
XML100_3271_04,XML,101,1,,,55605.0,,,,0.0,55605.0,0.0,0.004251777000717993,0.0,full_experiment_seed0.csv,missing_sol
XML100_3271_05,XML,101,1,,,40492.0,,,,0.0,40492.0,0.0,0.007365732999460306,0.0,full_experiment_seed0.csv,missing_sol
XML100_3271_06,XML,101,1,,,52467.0,,,,0.0,52467.0,0.0,0.005109605999678024,0.0,full_experiment_seed0.csv,missing_sol
XML100_3271_07,XML,101,1,,,55520.0,,,,0.0,55520.0,0.0,0.006114402000093833,0.0,full_experiment_seed0.csv,missing_sol
XML100_3271_08,XML,101,1,,,54104.0,,,,0.0,54104.0,0.0,0.005939966999903845,0.0,full_experiment_seed0.csv,missing_sol
XML100_3271_09,XML,101,1,,,42748.0,,,,0.0,42748.0,0.0,0.005018038999878627,0.0,full_experiment_seed0.csv,missing_sol
XML100_3271_10,XML,101,1,,,51908.0,,,,0.0,51908.0,0.0,0.0051514079996195505,0.0,full_experiment_seed0.csv,missing_sol
XML100_3271_11,XML,101,1,,,62575.0,,,,0.0,62575.0,0.0,0.004525416999968002,0.0,full_experiment_seed0.csv,missing_sol
XML100_3271_12,XML,101,1,,,42907.0,,,,0.0,42907.0,0.0,0.005793280999569106,0.0,full_experiment_seed0.csv,missing_sol
XML100_3271_13,XML,101,1,,,50218.0,,,,0.0,50218.0,0.0,0.004352822999862838,0.0,full_experiment_seed0.csv,missing_sol
XML100_3271_14,XML,101,1,,,53244.0,,,,0.0,53244.0,0.0,0.004945953000060399,0.0,full_experiment_seed0.csv,missing_sol
XML100_3271_15,XML,101,1,,,58599.0,,,,0.0,58599.0,0.0,0.005129370999384264,0.0,full_experiment_seed0.csv,missing_sol
XML100_3271_16,XML,101,1,,,57481.0,,,,0.0,57481.0,0.0,0.0044079069994040765,0.0,full_experiment_seed0.csv,missing_sol
XML100_3271_17,XML,101,1,,,59564.0,,,,0.0,59564.0,0.0,0.006806573000176286,0.0,full_experiment_seed0.csv,missing_sol
XML100_3271_18,XML,101,1,,,46787.0,,,,0.0,46787.0,0.0,0.00596984000003431,0.0,full_experiment_seed0.csv,missing_sol
XML100_3271_19,XML,101,1,,,47346.0,,,,0.0,47346.0,0.0,0.005017123000470747,0.0,full_experiment_seed0.csv,missing_sol
XML100_3271_20,XML,101,1,,,50391.0,,,,0.0,50391.0,0.0,0.0054055819991845055,0.0,full_experiment_seed0.csv,missing_sol
XML100_3271_21,XML,101,1,,,81839.0,,,,0.0,81839.0,0.0,0.006412861000171688,0.0,full_experiment_seed0.csv,missing_sol
XML100_3271_22,XML,101,1,,,58569.0,,,,0.0,58569.0,0.0,0.0054112469997562584,0.0,full_experiment_seed0.csv,missing_sol
XML100_3271_23,XML,101,1,,,36425.0,,,,0.0,36425.0,0.0,0.004770980000103009,0.0,full_experiment_seed0.csv,missing_sol
XML100_3271_24,XML,101,1,,,48542.0,,,,0.0,48542.0,0.0,0.0047354879998238175,0.0,full_experiment_seed0.csv,missing_sol
XML100_3271_25,XML,101,1,,,38992.0,,,,0.0,38992.0,0.0,0.004388216999359429,0.0,full_experiment_seed0.csv,missing_sol
XML100_3271_26,XML,101,1,,,43573.0,,,,0.0,43573.0,0.0,0.006045475000064471,0.0,full_experiment_seed0.csv,missing_sol
XML100_3272_01,XML,101,1,,,24798.0,,,,0.0,24798.0,0.0,0.005216674000621424,0.0,full_experiment_seed0.csv,missing_sol
XML100_3272_02,XML,101,1,,,29045.0,,,,0.0,29045.0,0.0,0.004579333000037877,0.0,full_experiment_seed0.csv,missing_sol
XML100_3272_03,XML,101,1,,,28642.0,,,,0.0,28642.0,0.0,0.00463296599991736,0.0,full_experiment_seed0.csv,missing_sol
XML100_3272_04,XML,101,1,,,13599.0,,,,0.0,13599.0,0.0,0.004370746999484254,0.0,full_experiment_seed0.csv,missing_sol
XML100_3272_05,XML,101,1,,,29225.0,,,,0.0,29225.0,0.0,0.004748569999719621,0.0,full_experiment_seed0.csv,missing_sol
XML100_3272_06,XML,101,1,,,30298.0,,,,0.0,30298.0,0.0,0.007349018999775581,0.0,full_experiment_seed0.csv,missing_sol
XML100_3272_07,XML,101,1,,,38587.0,,,,0.0,38587.0,0.0,0.005778818000180763,0.0,full_experiment_seed0.csv,missing_sol
XML100_3272_08,XML,101,1,,,41104.0,,,,0.0,41104.0,0.0,0.005257777000224451,0.0,full_experiment_seed0.csv,missing_sol
XML100_3272_09,XML,101,1,,,44262.0,,,,0.0,44262.0,0.0,0.004430143999343272,0.0,full_experiment_seed0.csv,missing_sol
XML100_3272_10,XML,101,1,,,47145.0,,,,0.0,47145.0,0.0,0.0056005010001172195,0.0,full_experiment_seed0.csv,missing_sol
XML100_3272_11,XML,101,1,,,28320.0,,,,0.0,28320.0,0.0,0.00484205600059795,0.0,full_experiment_seed0.csv,missing_sol
XML100_3272_12,XML,101,1,,,23424.0,,,,0.0,23424.0,0.0,0.008472151000205486,0.0,full_experiment_seed0.csv,missing_sol
XML100_3272_13,XML,101,1,,,18936.0,,,,0.0,18936.0,0.0,0.01431928700003482,0.0,full_experiment_seed0.csv,missing_sol
XML100_3272_14,XML,101,1,,,46859.0,,,,0.0,46859.0,0.0,0.009598847999768623,0.0,full_experiment_seed0.csv,missing_sol
XML100_3272_15,XML,101,1,,,27088.0,,,,0.0,27088.0,0.0,0.00873673099977168,0.0,full_experiment_seed0.csv,missing_sol
XML100_3272_16,XML,101,1,,,34533.0,,,,0.0,34533.0,0.0,0.00896070300041174,0.0,full_experiment_seed0.csv,missing_sol
XML100_3272_17,XML,101,1,,,28040.0,,,,0.0,28040.0,0.0,0.0057461389997115475,0.0,full_experiment_seed0.csv,missing_sol
XML100_3272_18,XML,101,1,,,27931.0,,,,0.0,27931.0,0.0,0.014102838999860978,0.0,full_experiment_seed0.csv,missing_sol
XML100_3272_19,XML,101,1,,,24229.0,,,,0.0,24229.0,0.0,0.009052681999492052,0.0,full_experiment_seed0.csv,missing_sol
XML100_3272_20,XML,101,1,,,40324.0,,,,0.0,40324.0,0.0,0.004853624999668682,0.0,full_experiment_seed0.csv,missing_sol
XML100_3272_21,XML,101,1,,,41820.0,,,,0.0,41820.0,0.0,0.006747260000338429,0.0,full_experiment_seed0.csv,missing_sol
XML100_3272_22,XML,101,1,,,27042.0,,,,0.0,27042.0,0.0,0.005317709000337345,0.0,full_experiment_seed0.csv,missing_sol
XML100_3272_23,XML,101,1,,,25539.0,,,,0.0,25539.0,0.0,0.012559893000798183,0.0,full_experiment_seed0.csv,missing_sol
XML100_3272_24,XML,101,1,,,44503.0,,,,0.0,44503.0,0.0,0.008574522000344587,0.0,full_experiment_seed0.csv,missing_sol
XML100_3272_25,XML,101,1,,,29338.0,,,,0.0,29338.0,0.0,0.014435848999710288,0.0,full_experiment_seed0.csv,missing_sol
XML100_3272_26,XML,101,1,,,35710.0,,,,0.0,35710.0,0.0,0.006329038000330911,0.0,full_experiment_seed0.csv,missing_sol
XML100_3273_01,XML,101,1,,,18731.0,,,,0.0,18731.0,0.0,0.013852334000148403,0.0,full_experiment_seed0.csv,missing_sol
XML100_3273_02,XML,101,1,,,19875.0,,,,0.0,19875.0,0.0,0.0063087839998843265,0.0,full_experiment_seed0.csv,missing_sol
XML100_3273_03,XML,101,1,,,16287.0,,,,0.0,16287.0,0.0,0.014396286999726726,0.0,full_experiment_seed0.csv,missing_sol
XML100_3273_04,XML,101,1,,,23408.0,,,,0.0,23408.0,0.0,0.004541990000689111,0.0,full_experiment_seed0.csv,missing_sol
XML100_3273_05,XML,101,1,,,22538.0,,,,0.0,22538.0,0.0,0.008522641000126896,0.0,full_experiment_seed0.csv,missing_sol
XML100_3273_06,XML,101,1,,,15369.0,,,,0.0,15369.0,0.0,0.004426149000209989,0.0,full_experiment_seed0.csv,missing_sol
XML100_3273_07,XML,101,1,,,18081.0,,,,0.0,18081.0,0.0,0.009794557000532222,0.0,full_experiment_seed0.csv,missing_sol
XML100_3273_08,XML,101,1,,,22398.0,,,,0.0,22398.0,0.0,0.0044007939995935885,0.0,full_experiment_seed0.csv,missing_sol
XML100_3273_09,XML,101,1,,,22118.0,,,,0.0,22118.0,0.0,0.008635764000246127,0.0,full_experiment_seed0.csv,missing_sol
XML100_3273_10,XML,101,1,,,15408.0,,,,0.0,15408.0,0.0,0.0044825639997725375,0.0,full_experiment_seed0.csv,missing_sol
XML100_3273_11,XML,101,1,,,30171.0,,,,0.0,30171.0,0.0,0.005442054000013741,0.0,full_experiment_seed0.csv,missing_sol
XML100_3273_12,XML,101,1,,,15277.0,,,,0.0,15277.0,0.0,0.005450335999739764,0.0,full_experiment_seed0.csv,missing_sol
XML100_3273_13,XML,101,1,,,20626.0,,,,0.0,20626.0,0.0,0.012844875000155298,0.0,full_experiment_seed0.csv,missing_sol
XML100_3273_14,XML,101,1,,,13243.0,,,,0.0,13243.0,0.0,0.004455113999938476,0.0,full_experiment_seed0.csv,missing_sol
